VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1.0,2020-01-01 00:21:02,2020-01-01 00:40:30,1.0,3.0,1.0,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5
1.0,2020-01-01 00:48:26,2020-01-01 01:16:41,1.0,5.5,2.0,22.0,3.0,0.5,0.0,0.0,0.3,25.8,2.5
2.0,2020-01-01 00:20:17,2020-01-01 00:47:44,2.0,4.83,1.0,20.5,0.5,0.5,4.86,0.0,0.3,29.16,2.5
2.0,2020-01-01 00:48:46,2020-01-01 00:57:41,3.0,1.8,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2.0,2020-01-01 00:04:18,2020-01-01 00:13:11,1.0,1.88,1.0,8.0,0.5,0.5,1.77,0.0,0.3,13.57,2.5
2.0,2020-01-01 00:14:45,2020-01-01 00:33:22,1.0,4.2,1.0,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
2.0,2020-01-01 00:54:39,2020-01-01 01:17:51,1.0,4.15,1.0,17.5,0.5,0.5,4.26,0.0,0.3,25.56,2.5
1.0,2020-01-01 00:11:32,2020-01-01 00:14:30,1.0,0.5,1.0,4.0,3.0,0.5,1.95,0.0,0.3,9.75,2.5
1.0,2020-01-01 00:28:42,2020-01-01 00:38:10,1.0,2.1,1.0,9.0,3.0,0.5,2.0,0.0,0.3,14.8,2.5
1.0,2020-01-01 00:44:42,2020-01-01 00:59:14,3.0,1.5,1.0,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
1.0,2020-01-01 00:25:18,2020-01-01 00:31:06,1.0,0.6,2.0,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
1.0,2020-01-01 00:32:12,2020-01-01 00:41:00,1.0,1.4,2.0,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
1.0,2020-01-01 00:49:35,2020-01-01 01:14:25,2.0,3.6,2.0,17.0,3.0,0.5,0.0,0.0,0.3,20.8,2.5
2.0,2020-01-01 00:19:42,2020-01-01 00:27:40,1.0,0.48,1.0,6.5,0.5,0.5,1.0,0.0,0.3,11.3,2.5
2.0,2020-01-01 00:44:50,2020-01-01 00:58:36,1.0,2.61,1.0,11.5,0.5,0.5,4.59,0.0,0.3,19.89,2.5
2.0,2020-01-01 00:28:27,2020-01-01 01:02:39,5.0,2.37,1.0,20.0,0.5,0.5,4.76,0.0,0.3,28.56,2.5
2.0,2020-01-01 00:30:20,2020-01-01 00:38:42,1.0,2.16,1.0,9.0,0.5,0.5,1.0,0.0,0.3,13.8,2.5
2.0,2020-01-01 00:41:30,2020-01-01 00:43:21,1.0,0.86,1.0,4.5,0.5,0.5,1.2,0.0,0.3,9.5,2.5
2.0,2020-01-01 00:44:24,2020-01-01 00:59:09,1.0,4.43,1.0,15.0,0.5,0.5,2.0,0.0,0.3,20.8,2.5
1.0,2020-01-01 00:30:06,2020-01-01 00:34:15,1.0,0.6,1.0,4.5,3.0,0.5,2.49,0.0,0.3,10.79,2.5
1.0,2020-01-01 00:36:31,2020-01-01 00:50:43,2.0,1.9,1.0,10.5,3.0,0.5,2.86,0.0,0.3,17.16,2.5
1.0,2020-01-01 00:57:51,2020-01-01 01:20:43,1.0,0.9,1.0,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
2.0,2020-01-01 00:01:49,2020-01-01 00:32:11,5.0,13.43,2.0,39.5,0.5,0.5,0.0,0.0,0.3,43.3,2.5
2.0,2020-01-01 00:42:07,2020-01-01 00:52:32,5.0,2.34,2.0,10.0,0.5,0.5,0.0,0.0,0.3,11.3,0.0
2.0,2020-01-01 00:17:06,2020-01-01 00:24:11,1.0,1.84,1.0,7.5,0.5,0.5,3.39,0.0,0.3,14.69,2.5
2.0,2020-01-01 00:25:57,2020-01-01 00:41:01,3.0,2.7,2.0,12.5,0.5,0.5,0.0,0.0,0.3,13.8,0.0
2.0,2020-01-01 00:51:55,2020-01-01 01:21:51,1.0,9.05,1.0,30.5,0.5,0.5,6.86,0.0,0.3,41.16,2.5
2.0,2020-01-01 00:20:24,2020-01-01 00:24:12,1.0,0.42,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2.0,2020-01-01 00:31:23,2020-01-01 00:39:20,1.0,0.87,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-01 00:41:16,2020-01-01 00:55:27,1.0,1.97,2.0,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
2.0,2020-01-01 00:56:22,2020-01-01 01:18:04,1.0,6.15,1.0,21.0,0.5,0.5,7.44,0.0,0.3,32.24,2.5
2.0,2020-01-01 00:23:32,2020-01-01 00:25:06,1.0,0.29,1.0,3.0,0.5,0.5,1.36,0.0,0.3,8.16,2.5
2.0,2020-01-01 00:27:43,2020-01-01 00:58:41,1.0,9.04,1.0,31.0,0.5,0.5,6.96,0.0,0.3,41.76,2.5
1.0,2020-01-01 00:20:46,2020-01-01 00:28:50,2.0,0.6,1.0,6.5,3.0,0.5,1.8,0.0,0.3,12.1,2.5
1.0,2020-01-01 00:31:46,2020-01-01 00:42:34,1.0,0.7,2.0,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
1.0,2020-01-01 00:48:38,2020-01-01 01:08:48,3.0,0.9,2.0,12.5,3.0,0.5,0.0,0.0,0.3,16.3,2.5
2.0,2020-01-01 00:09:41,2020-01-01 00:17:43,5.0,1.18,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2.0,2020-01-01 00:27:43,2020-01-01 00:44:50,5.0,4.01,1.0,15.0,0.5,0.5,4.7,0.0,0.3,23.5,2.5
2.0,2020-01-01 00:46:50,2020-01-01 00:59:14,5.0,3.41,2.0,12.5,0.5,0.5,0.0,0.0,0.3,13.8,0.0
1.0,2020-01-01 00:20:45,2020-01-01 00:30:23,2.0,1.7,1.0,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
1.0,2020-01-01 00:32:54,2020-01-01 00:51:51,1.0,3.5,1.0,14.5,3.0,0.5,3.65,0.0,0.3,21.95,2.5
1.0,2020-01-01 00:55:42,2020-01-01 01:17:43,2.0,3.7,1.0,16.0,3.0,0.5,3.95,0.0,0.3,23.75,2.5
1.0,2020-01-01 00:17:14,2020-01-01 00:27:08,1.0,1.3,1.0,8.5,3.0,0.5,2.5,0.0,0.3,14.8,2.5
1.0,2020-01-01 00:29:35,2020-01-01 00:38:56,1.0,2.0,1.0,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
1.0,2020-01-01 00:40:28,2020-01-01 00:52:13,1.0,1.9,1.0,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
1.0,2020-01-01 00:55:13,2020-01-01 01:00:56,1.0,1.7,1.0,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
2.0,2020-01-01 00:28:07,2020-01-01 00:31:21,1.0,0.88,1.0,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5
2.0,2020-01-01 00:37:28,2020-01-01 00:42:10,2.0,1.02,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2.0,2020-01-01 00:44:00,2020-01-01 00:47:56,2.0,0.81,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2.0,2020-01-01 00:53:09,2020-01-01 01:05:26,1.0,2.68,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2.0,2020-01-01 00:36:49,2020-01-01 00:43:59,6.0,1.8,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2.0,2020-01-01 00:44:52,2020-01-01 00:50:29,5.0,1.79,1.0,7.0,0.5,0.5,1.5,0.0,0.3,12.3,2.5
2.0,2020-01-01 00:53:11,2020-01-01 01:24:49,5.0,12.65,1.0,39.5,0.5,0.5,14.83,6.12,0.3,64.25,2.5
2.0,2020-01-01 00:15:29,2020-01-01 00:17:40,1.0,0.28,2.0,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
2.0,2020-01-01 00:25:49,2020-01-01 00:31:49,1.0,1.42,1.0,6.5,0.5,0.5,2.58,0.0,0.3,12.88,2.5
2.0,2020-01-01 00:35:00,2020-01-01 00:46:19,1.0,2.23,1.0,9.5,0.5,0.5,1.5,0.0,0.3,14.8,2.5
2.0,2020-01-01 00:53:20,2020-01-01 01:08:13,1.0,4.06,1.0,14.5,0.5,0.5,2.5,0.0,0.3,20.8,2.5
2.0,2020-01-01 00:38:00,2020-01-01 00:42:21,1.0,0.81,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2.0,2020-01-01 00:45:20,2020-01-01 01:12:16,1.0,5.59,1.0,20.0,0.5,0.5,7.48,6.12,0.3,37.4,2.5
2.0,2020-01-01 00:32:10,2020-01-01 01:08:15,1.0,5.63,1.0,25.5,0.5,0.5,7.32,0.0,0.3,36.62,2.5
1.0,2020-01-01 00:31:04,2020-01-01 00:41:30,1.0,0.9,1.0,8.0,3.0,0.5,0.09,0.0,0.3,11.89,2.5
2.0,2020-01-01 00:16:34,2020-01-01 00:42:43,3.0,8.53,2.0,28.0,0.5,0.5,0.0,0.0,0.3,31.8,2.5
2.0,2020-01-01 00:22:41,2020-01-01 00:35:44,4.0,3.37,2.0,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
2.0,2020-01-01 00:41:25,2020-01-01 00:49:12,3.0,1.07,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2.0,2020-01-01 00:51:20,2020-01-01 00:55:30,3.0,0.62,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2.0,2020-01-01 00:57:29,2020-01-01 01:15:59,1.0,4.69,1.0,16.5,0.5,0.5,5.08,0.0,0.3,25.38,2.5
1.0,2020-01-01 00:31:01,2020-01-01 00:42:19,1.0,2.6,1.0,10.5,3.0,0.5,2.85,0.0,0.3,17.15,2.5
2.0,2020-01-01 00:25:22,2020-01-01 00:33:29,2.0,3.57,2.0,12.0,0.5,0.5,0.0,0.0,0.3,13.3,0.0
2.0,2020-01-01 00:03:51,2020-01-01 00:07:18,4.0,0.37,1.0,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
2.0,2020-01-01 00:09:51,2020-01-01 00:38:55,2.0,10.01,2.0,32.5,0.5,0.5,0.0,0.0,0.3,36.3,2.5
2.0,2020-01-01 00:03:32,2020-01-01 00:13:44,2.0,2.57,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
2.0,2020-01-01 00:18:18,2020-01-01 00:25:15,2.0,1.34,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-01 00:31:52,2020-01-01 00:36:09,2.0,0.5,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2.0,2020-01-01 00:39:18,2020-01-01 01:01:55,2.0,3.21,2.0,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
1.0,2020-01-01 00:27:16,2020-01-01 00:36:07,1.0,1.1,1.0,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0
1.0,2020-01-01 00:42:51,2020-01-01 01:11:04,1.0,8.4,3.0,28.5,3.0,0.5,0.0,0.0,0.3,32.3,2.5
2.0,2020-01-01 00:39:04,2020-01-01 00:52:13,2.0,2.06,1.0,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
2.0,2020-01-01 00:59:24,2020-01-01 01:06:15,2.0,1.23,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1.0,2020-01-01 00:18:24,2020-01-01 00:43:54,4.0,8.0,1.0,26.0,3.0,0.5,10.75,6.12,0.3,46.67,2.5
1.0,2020-01-01 00:55:39,2020-01-01 01:02:56,2.0,1.1,1.0,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
1.0,2020-01-01 00:16:16,2020-01-01 00:37:30,1.0,4.3,1.0,17.5,3.0,0.5,0.0,0.0,0.3,21.3,2.5
1.0,2020-01-01 00:57:00,2020-01-01 01:11:49,2.0,2.8,1.0,12.0,3.0,0.5,3.15,0.0,0.3,18.95,2.5
2.0,2020-01-01 00:10:54,2020-01-01 00:20:35,5.0,4.64,1.0,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
2.0,2020-01-01 00:22:40,2020-01-01 00:27:40,5.0,0.83,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2.0,2020-01-01 00:35:15,2020-01-01 00:50:25,4.0,1.83,1.0,11.0,0.5,0.5,4.44,0.0,0.3,19.24,2.5
2.0,2020-01-01 00:54:04,2020-01-01 01:13:40,5.0,3.91,2.0,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
2.0,2020-01-01 00:21:43,2020-01-01 00:53:11,1.0,6.17,1.0,23.5,0.5,0.5,10.0,0.0,0.3,37.3,2.5
2.0,2020-01-01 00:09:30,2020-01-01 00:14:55,2.0,1.75,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2.0,2020-01-01 00:18:49,2020-01-01 00:29:42,2.0,2.4,1.0,10.0,0.5,0.5,1.5,0.0,0.3,15.3,2.5
2.0,2020-01-01 00:34:14,2020-01-01 00:40:41,3.0,1.92,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2.0,2020-01-01 00:43:46,2020-01-01 00:49:53,2.0,1.31,1.0,6.5,0.5,0.5,2.58,0.0,0.3,12.88,2.5
2.0,2020-01-01 00:56:12,2020-01-01 01:15:34,2.0,2.72,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2.0,2020-01-01 00:12:34,2020-01-01 00:40:42,1.0,4.84,1.0,20.5,0.5,0.5,2.25,0.0,0.3,26.55,2.5
2.0,2020-01-01 00:51:49,2020-01-01 01:15:56,1.0,3.82,1.0,17.5,0.5,0.5,3.0,0.0,0.3,24.3,2.5
2.0,2020-01-01 00:23:40,2020-01-01 00:42:22,1.0,2.98,2.0,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
2.0,2020-01-01 00:55:11,2020-01-01 01:19:22,1.0,3.33,2.0,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
2.0,2020-01-01 00:02:29,2020-01-01 00:20:27,1.0,2.68,1.0,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2.0,2020-01-01 00:24:17,2020-01-01 00:40:00,2.0,4.96,2.0,17.0,0.5,0.5,0.0,0.0,0.3,20.8,2.5
2.0,2020-01-01 00:44:51,2020-01-01 00:53:58,2.0,3.56,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
1.0,2020-01-01 00:42:59,2020-01-01 00:57:21,1.0,2.0,1.0,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
1.0,2020-01-01 00:10:03,2020-01-01 00:19:36,1.0,2.0,1.0,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
1.0,2020-01-01 00:22:49,2020-01-01 00:40:07,2.0,3.8,1.0,14.5,3.0,0.5,4.58,0.0,0.3,22.88,2.5
1.0,2020-01-01 00:45:16,2020-01-01 01:32:16,1.0,7.1,1.0,32.0,3.0,0.5,8.9,0.0,0.3,44.7,2.5
2.0,2020-01-01 00:02:56,2020-01-01 00:28:47,2.0,12.29,2.0,35.5,0.5,0.5,0.0,0.0,0.3,39.3,2.5
2.0,2020-01-01 00:37:23,2020-01-01 00:42:03,2.0,1.45,2.0,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0
2.0,2020-01-01 00:46:12,2020-01-01 00:56:27,2.0,1.79,2.0,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0
2.0,2020-01-01 00:31:36,2020-01-01 00:41:58,3.0,3.0,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2.0,2020-01-01 00:49:34,2020-01-01 01:08:29,2.0,7.16,1.0,23.0,0.5,0.5,6.0,2.8,0.3,33.1,0.0
1.0,2020-01-01 00:26:45,2020-01-01 00:32:01,1.0,1.1,1.0,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1.0,2020-01-01 00:38:12,2020-01-01 00:50:08,2.0,1.5,1.0,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
1.0,2020-01-01 00:51:51,2020-01-01 01:07:47,1.0,2.9,2.0,13.0,3.0,0.5,0.0,0.0,0.3,16.8,2.5
2.0,2020-01-01 00:23:35,2020-01-01 00:32:05,1.0,1.03,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2.0,2020-01-01 00:34:41,2020-01-01 00:44:54,1.0,2.09,1.0,9.0,0.5,0.5,3.84,0.0,0.3,16.64,2.5
2.0,2020-01-01 00:46:40,2020-01-01 00:55:14,1.0,3.93,1.0,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
1.0,2020-01-01 00:13:13,2020-01-01 00:19:23,1.0,1.0,1.0,6.0,3.0,0.5,2.0,0.0,0.3,11.8,2.5
1.0,2020-01-01 00:26:46,2020-01-01 00:58:42,1.0,7.9,1.0,29.0,3.0,0.5,0.0,0.0,0.3,32.8,2.5
2.0,2020-01-01 00:17:48,2020-01-01 00:39:16,2.0,2.96,2.0,14.5,0.5,0.5,0.0,0.0,0.3,18.3,2.5
2.0,2020-01-01 00:58:25,2020-01-01 01:03:39,3.0,0.9,1.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2.0,2020-01-01 00:11:02,2020-01-01 00:19:40,3.0,1.38,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2.0,2020-01-01 00:31:51,2020-01-01 00:49:18,3.0,1.84,2.0,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
2.0,2020-01-01 00:56:29,2020-01-01 01:05:40,3.0,1.25,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2.0,2020-01-01 00:25:56,2020-01-01 00:35:10,4.0,1.53,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
2.0,2020-01-01 00:41:43,2020-01-01 00:54:35,1.0,2.06,2.0,10.0,0.5,0.5,0.0,0.0,0.3,11.3,0.0
2.0,2020-01-01 00:57:20,2020-01-01 01:05:21,1.0,1.19,1.0,7.5,0.5,0.5,1.5,0.0,0.3,12.8,2.5
1.0,2020-01-01 00:31:25,2020-01-01 00:50:14,3.0,6.0,2.0,20.5,3.0,0.5,0.0,0.0,0.3,24.3,2.5
2.0,2020-01-01 00:14:27,2020-01-01 00:23:42,6.0,1.72,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2.0,2020-01-01 00:31:16,2020-01-01 00:45:35,6.0,3.42,1.0,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2.0,2020-01-01 00:50:02,2020-01-01 01:01:25,6.0,1.83,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2.0,2020-01-01 00:37:15,2020-01-01 00:41:25,3.0,0.95,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2.0,2020-01-01 00:53:25,2020-01-01 01:00:21,3.0,1.41,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2.0,2020-01-01 00:16:07,2020-01-01 00:23:10,6.0,2.06,1.0,8.5,0.5,0.5,3.69,0.0,0.3,15.99,2.5
2.0,2020-01-01 00:26:54,2020-01-01 00:29:15,6.0,0.45,2.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2.0,2020-01-01 00:33:12,2020-01-01 00:38:49,6.0,1.15,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2.0,2020-01-01 00:42:32,2020-01-01 01:22:51,6.0,5.24,2.0,27.5,0.5,0.5,0.0,0.0,0.3,31.3,2.5
2.0,2020-01-01 00:18:30,2020-01-01 00:44:38,1.0,6.19,1.0,22.5,0.5,0.5,5.26,0.0,0.3,31.56,2.5
2.0,2020-01-01 00:56:18,2020-01-01 00:57:50,1.0,0.23,2.0,3.0,0.5,0.5,0.0,0.0,0.3,6.8,2.5
2.0,2020-01-01 00:44:26,2020-01-01 00:59:06,1.0,4.23,1.0,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
2.0,2020-01-01 00:02:31,2020-01-01 00:19:10,1.0,5.7,2.0,19.5,0.5,0.5,0.0,0.0,0.3,20.8,0.0
2.0,2020-01-01 00:24:59,2020-01-01 00:36:02,1.0,1.25,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0
1.0,2020-01-01 00:07:26,2020-01-01 00:16:12,1.0,2.0,2.0,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0
1.0,2020-01-01 00:30:01,2020-01-01 00:45:42,2.0,7.5,1.0,22.5,0.5,0.5,5.95,0.0,0.3,29.75,0.0
2.0,2020-01-01 00:23:29,2020-01-01 00:36:31,1.0,1.55,2.0,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
2.0,2020-01-01 00:42:28,2020-01-01 00:57:42,1.0,1.44,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
1.0,2020-01-01 00:14:28,2020-01-01 00:24:48,1.0,1.8,1.0,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
1.0,2020-01-01 00:26:12,2020-01-01 00:32:45,1.0,0.8,1.0,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1.0,2020-01-01 00:36:59,2020-01-01 00:40:03,1.0,0.5,1.0,4.0,3.0,0.5,2.3,0.0,0.3,10.1,2.5
1.0,2020-01-01 00:43:07,2020-01-01 01:05:56,1.0,4.8,2.0,19.5,3.0,0.5,0.0,0.0,0.3,23.3,2.5
2.0,2020-01-01 00:10:34,2020-01-01 00:16:12,6.0,0.98,1.0,6.0,0.5,0.5,1.0,0.0,0.3,10.8,2.5
2.0,2020-01-01 00:30:55,2020-01-01 00:40:05,6.0,0.91,1.0,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
2.0,2020-01-01 00:06:42,2020-01-01 00:16:13,1.0,1.08,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2.0,2020-01-01 00:46:02,2020-01-01 00:53:20,1.0,1.14,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-01 00:54:35,2020-01-01 01:03:14,1.0,1.15,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
1.0,2020-01-01 00:10:28,2020-01-01 00:12:51,3.0,0.6,1.0,4.0,3.0,0.5,0.0,0.0,0.3,7.8,2.5
1.0,2020-01-01 00:39:39,2020-01-01 00:47:59,1.0,1.1,1.0,7.0,3.0,0.5,2.16,0.0,0.3,12.96,2.5
1.0,2020-01-01 00:50:44,2020-01-01 01:17:31,1.0,5.0,1.0,21.0,3.0,0.5,7.4,0.0,0.3,32.2,2.5
2.0,2020-01-01 00:19:09,2020-01-01 00:30:11,2.0,1.51,1.0,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
2.0,2020-01-01 00:46:43,2020-01-01 01:00:26,2.0,1.09,1.0,9.5,0.5,0.5,1.5,0.0,0.3,14.8,2.5
2.0,2020-01-01 00:16:51,2020-01-01 00:22:04,1.0,0.99,1.0,6.0,0.5,0.5,2.0,0.0,0.3,11.8,2.5
2.0,2020-01-01 00:25:14,2020-01-01 00:31:56,1.0,2.15,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2.0,2020-01-01 00:32:50,2020-01-01 00:41:43,1.0,2.12,1.0,9.0,0.5,0.5,3.2,0.0,0.3,16.0,2.5
2.0,2020-01-01 00:44:55,2020-01-01 00:52:20,1.0,1.02,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1.0,2020-01-01 00:52:07,2020-01-01 01:08:13,1.0,1.5,2.0,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5
2.0,2020-01-01 00:26:30,2020-01-01 00:32:44,2.0,1.28,1.0,6.5,0.5,0.5,1.0,0.0,0.3,11.3,2.5
2.0,2020-01-01 00:42:14,2020-01-01 00:49:29,2.0,1.22,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2.0,2020-01-01 00:50:52,2020-01-01 01:06:09,2.0,3.99,1.0,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
2.0,2020-01-01 00:10:38,2020-01-01 00:20:46,1.0,1.34,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2.0,2020-01-01 00:27:12,2020-01-01 01:16:19,1.0,9.7,1.0,37.5,0.5,0.5,4.0,0.0,0.3,45.3,2.5
1.0,2020-01-01 00:09:16,2020-01-01 00:41:44,4.0,17.2,1.0,52.0,2.5,0.5,15.36,6.12,0.3,76.78,2.5
1.0,2020-01-01 00:48:06,2020-01-01 00:59:07,3.0,1.2,1.0,8.5,3.0,0.5,2.0,0.0,0.3,14.3,2.5
1.0,2020-01-01 00:24:46,2020-01-01 00:32:06,1.0,1.7,1.0,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
1.0,2020-01-01 00:35:29,2020-01-01 00:38:59,2.0,0.6,2.0,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1.0,2020-01-01 00:41:01,2020-01-01 00:46:15,1.0,0.8,1.0,5.5,3.0,0.5,2.75,0.0,0.3,12.05,2.5
1.0,2020-01-01 00:48:09,2020-01-01 00:59:18,1.0,2.4,1.0,10.5,3.0,0.5,2.85,0.0,0.3,17.15,2.5
2.0,2020-01-01 00:47:55,2020-01-01 00:54:59,1.0,1.02,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-01 00:56:18,2020-01-01 01:08:43,1.0,2.05,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2.0,2020-01-01 00:13:29,2020-01-01 00:30:31,1.0,2.23,2.0,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2.0,2020-01-01 00:37:54,2020-01-01 00:55:51,1.0,2.39,2.0,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
2.0,2020-01-01 00:11:45,2020-01-01 00:22:09,1.0,1.2,1.0,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
2.0,2020-01-01 00:30:11,2020-01-01 00:41:47,1.0,1.5,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2.0,2020-01-01 00:42:27,2020-01-01 00:59:40,1.0,2.99,1.0,13.5,0.5,0.5,4.32,0.0,0.3,21.62,2.5
2.0,2020-01-01 00:27:16,2020-01-01 00:50:24,2.0,9.95,1.0,29.5,0.5,0.5,6.66,0.0,0.3,39.96,2.5
2.0,2020-01-01 00:31:36,2020-01-01 00:36:27,3.0,1.08,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2.0,2020-01-01 00:44:12,2020-01-01 00:47:35,3.0,0.65,1.0,4.5,0.5,0.5,2.08,0.0,0.3,10.38,2.5
1.0,2020-01-01 00:52:50,2020-01-01 00:57:30,2.0,0.7,1.0,5.0,3.0,0.5,1.0,0.0,0.3,9.8,2.5
1.0,2020-01-01 00:58:33,2020-01-01 01:02:20,1.0,0.9,1.0,5.0,3.0,0.5,3.0,0.0,0.3,11.8,2.5
1.0,2020-01-01 00:28:42,2020-01-01 00:44:16,0.0,6.2,2.0,20.0,3.0,0.5,0.0,0.0,0.3,23.8,2.5
1.0,2020-01-01 00:50:14,2020-01-01 01:10:27,0.0,1.6,2.0,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
